event_number,start_time,end_time,duration_hours,max_customers_out,total_customers_out,num_outages,num_restores,customer_hours,counties_affected,max_sknt,min_sknt,avg_sknt,max_gust,min_gust,avg_gust,max_tmpf,min_tmpf,avg_tmpf,total_p01i,max_p01i,avg_p01i
409,2015-04-07 19:30:00,2015-04-07 20:30:00,1.0,5694,5694,1,4,5313.5,Los Angeles,34.0,0.0,10.2275,44.0,0.0,9.43,66.2,44.0,60.3225,0.0004,1e-04,5e-06
411,2015-04-08 00:30:00,2015-04-08 00:45:00,0.25,4237,4237,1,1,1059.25,Los Angeles,20.0,0.0,8.8125,28.0,0.0,4.59375,63.0,43.0,55.2875,0.4907,0.14,0.015334375
413,2015-04-08 01:15:00,2015-04-08 09:45:00,8.5,8479,12140,18,15,52985.25,Los Angeles,22.0,0.0,6.257143,30.0,0.0,1.3142858,62.0,36.0,52.38393,3.7139997,0.18,0.0066321422
415,2015-04-08 10:45:00,2015-04-08 11:00:00,0.25,4711,4711,1,1,1177.75,Los Angeles,19.0,0.0,5.9375,23.0,0.0,2.8125,57.2,36.0,48.3625,0.0,0.0,0.0
417,2015-04-08 16:45:00,2015-04-08 19:30:00,2.75,4967,4968,6,6,12732.25,Los Angeles,20.0,0.0,9.46875,26.0,0.0,8.755208,70.0,35.0,59.44167,0.0008,1e-04,4.1666667e-06
419,2015-04-08 21:30:00,2015-04-08 22:00:00,0.5,4549,4549,2,1,2273.75,Los Angeles,20.0,5.0,12.4375,28.0,0.0,13.541667,71.0,49.0,64.11667,0.0,0.0,0.0
421,2015-04-09 15:45:00,2015-04-09 16:00:00,0.25,4142,4142,1,1,1035.5,Los Angeles,14.0,0.0,2.4375,0.0,0.0,0.0,64.4,47.0,57.8125,0.0,0.0,0.0
423,2015-04-11 04:45:00,2015-04-11 05:00:00,0.25,13905,13905,1,1,3476.25,Los Angeles,12.0,0.0,6.4375,0.0,0.0,0.0,68.0,51.0,59.3375,0.0,0.0,0.0
425,2015-04-14 18:15:00,2015-04-14 22:15:00,4.0,6381,8451,10,7,21359.75,Los Angeles,32.0,0.0,11.161765,41.0,0.0,8.011029,82.0,46.0,67.72574,0.00029999999,1e-04,1.1029412e-06
427,2015-04-14 23:00:00,2015-04-14 23:15:00,0.25,5176,5176,1,1,1294.0,Los Angeles,35.0,4.0,13.625,40.0,0.0,11.34375,80.0,50.0,67.762505,0.0,0.0,0.0
429,2015-04-18 20:15:00,2015-04-18 23:00:00,2.75,5762,6332,6,6,13547.0,Los Angeles,15.0,0.0,9.067708,21.0,0.0,2.7447917,84.0,59.0,75.833336,0.0,0.0,0.0
431,2015-04-22 03:00:00,2015-04-22 04:00:00,1.0,4684,4684,1,4,4654.75,Los Angeles,15.0,0.0,7.1875,19.0,0.0,0.9125,63.0,45.0,58.32,0.0,0.0,0.0
433,2015-04-23 16:00:00,2015-04-23 17:00:00,1.0,5438,5438,4,1,4274.75,Los Angeles,15.0,0.0,4.8625,0.0,0.0,0.0,66.2,46.0,60.73,0.0,0.0,0.0
435,2015-04-23 19:45:00,2015-04-23 20:00:00,0.25,4622,4622,1,1,1155.5,Los Angeles,16.0,0.0,8.53125,21.0,0.0,3.6875,69.0,53.6,65.01875,0.0002,1e-04,6.25e-06
437,2015-04-24 17:30:00,2015-04-24 18:00:00,0.5,6429,6429,2,1,3213.5,Los Angeles,21.0,0.0,7.2083335,0.0,0.0,0.0,64.4,46.0,59.44583,0.0002,1e-04,4.1666667e-06
439,2015-04-24 20:30:00,2015-04-24 20:45:00,0.25,5175,5175,1,1,1293.75,Los Angeles,22.0,3.0,8.59375,29.0,0.0,3.71875,67.0,48.0,62.1875,0.0,0.0,0.0
441,2015-04-25 15:00:00,2015-04-25 15:15:00,0.25,3900,3900,1,1,975.0,Los Angeles,16.0,0.0,4.78125,0.0,0.0,0.0,62.0,46.0,56.25,0.0,0.0,0.0
443,2015-04-25 23:15:00,2015-04-26 00:30:00,1.25,4560,4562,3,2,5596.0,Los Angeles,29.16,0.0,12.966667,38.88,0.0,12.097917,66.2,50.0,59.785416,0.3929,0.07,0.004092708
445,2015-04-26 01:30:00,2015-04-26 01:45:00,0.25,4451,4451,1,1,1112.75,Los Angeles,27.0,0.0,12.375,34.0,0.0,12.3125,65.0,49.0,59.3125,0.0002,1e-04,6.25e-06
447,2015-04-26 17:00:00,2015-04-27 07:45:00,14.75,9604,15491,26,30,83128.25,Los Angeles,26.0,0.0,10.370833,36.0,0.0,6.117708,80.0,46.0,66.37312,0.0,0.0,0.0
449,2015-04-27 17:00:00,2015-04-27 17:45:00,0.75,4348,4348,2,1,3258.0,Los Angeles,21.0,0.0,7.90625,31.0,0.0,7.15625,82.4,60.0,74.16875,0.0,0.0,0.0
451,2015-04-27 20:15:00,2015-04-27 20:30:00,0.25,3816,3816,1,1,954.0,Los Angeles,18.0,4.0,9.34375,28.0,0.0,7.0625,88.0,70.0,78.1375,0.0,0.0,0.0
453,2015-04-27 20:45:00,2015-04-27 22:00:00,1.25,4091,4095,2,4,4873.5,Los Angeles,16.0,4.0,9.65625,26.0,0.0,6.46875,88.0,71.0,78.67917,0.0,0.0,0.0
455,2015-04-28 20:00:00,2015-04-28 20:30:00,0.5,5757,5757,2,1,2878.25,Los Angeles,15.0,3.0,7.9791665,22.0,0.0,1.9583334,91.4,63.0,81.96667,0.0,0.0,0.0
458,2015-05-01 14:45:00,2015-05-01 15:45:00,1.0,8905,9130,3,2,7994.0,Los Angeles,13.0,0.0,3.775,23.0,0.0,0.575,79.0,57.0,66.0,0.0,0.0,0.0
460,2015-05-02 20:30:00,2015-05-02 22:30:00,2.0,5000,5799,4,5,9515.25,Los Angeles,24.0,3.0,12.305555,29.0,0.0,8.506945,88.0,62.6,76.870834,0.0,0.0,0.0
462,2015-05-05 16:00:00,2015-05-05 16:30:00,0.5,5073,5073,2,1,2530.75,Los Angeles,18.0,0.0,6.5833335,25.0,0.0,1.5625,64.0,45.0,58.729168,0.0,0.0,0.0
464,2015-05-07 15:00:00,2015-05-07 15:30:00,0.5,4639,4639,1,1,2319.5,Los Angeles,22.0,0.0,7.7291665,32.0,0.0,4.9166665,60.8,42.0,55.95,1e-04,1e-04,2.0833334e-06
466,2015-05-07 16:45:00,2015-05-07 17:00:00,0.25,4116,4116,1,1,1029.0,Los Angeles,23.0,0.0,9.875,33.0,0.0,5.46875,62.0,45.0,58.29375,0.0,0.0,0.0
468,2015-05-07 17:45:00,2015-05-07 23:15:00,5.5,8840,9734,7,12,33687.5,Los Angeles,30.0,0.0,13.565217,37.0,0.0,14.222826,68.0,42.0,60.979347,0.111,0.03,0.00030163044
470,2015-05-08 00:00:00,2015-05-08 00:30:00,0.5,5291,5291,1,1,2645.5,Los Angeles,21.0,0.0,12.375,29.0,0.0,11.125,64.4,39.0,57.90833,0.0805,0.03,0.0016770833
472,2015-05-08 05:15:00,2015-05-08 08:45:00,3.5,11006,11438,6,7,29146.0,Los Angeles,17.0,0.0,7.1375,25.0,0.0,2.0666666,61.0,36.0,53.083332,0.5529,0.08,0.00230375
474,2015-05-08 09:45:00,2015-05-08 10:30:00,0.75,4028,4028,1,1,3021.0,Los Angeles,16.0,0.0,5.609375,25.0,0.0,0.65625,55.4,37.0,50.3375,0.31059998,0.08,0.0048531247
476,2015-05-08 11:15:00,2015-05-08 12:30:00,1.25,4577,4607,2,3,5161.25,Los Angeles,16.0,0.0,6.2708335,21.0,0.0,0.6145833,55.4,37.0,49.458332,1.2006999,0.13,0.012507291
478,2015-05-08 14:45:00,2015-05-08 18:15:00,3.5,9802,11174,9,5,29505.5,Los Angeles,17.0,0.0,6.133333,21.0,0.0,1.2458333,60.8,38.0,54.030003,0.051499996,0.01,0.00021458331
480,2015-05-08 18:30:00,2015-05-08 21:45:00,3.25,9604,10030,3,11,21703.25,Los Angeles,31.1,0.0,8.108035,25.0,0.0,2.919643,65.0,41.0,57.269646,0.18589999,0.02,0.0008299107
482,2015-05-09 14:00:00,2015-05-09 14:15:00,0.25,7562,7562,1,1,1890.5,Los Angeles,13.0,0.0,3.1875,14.0,0.0,0.4375,59.0,45.0,54.6,0.0,0.0,0.0
485,2015-05-11 02:30:00,2015-05-11 03:45:00,1.25,33471,33556,3,3,30961.5,Los Angeles,15.0,3.0,7.67375,0.0,0.0,0.0,76.0,59.0,65.75,0.0,0.0,0.0
487,2015-05-11 21:30:00,2015-05-11 21:45:00,0.25,4213,4213,1,1,1053.25,Los Angeles,24.0,0.0,11.465,32.0,0.0,9.54125,84.0,61.0,74.79375,0.0,0.0,0.0
489,2015-05-11 22:00:00,2015-05-11 22:30:00,0.5,6575,6575,2,1,3285.75,Los Angeles,24.0,0.0,11.7775,32.0,0.0,9.093333,84.0,63.0,75.07917,0.0,0.0,0.0
491,2015-05-12 00:00:00,2015-05-12 00:15:00,0.25,4003,4003,1,1,1000.75,Los Angeles,25.0,0.0,12.43375,35.0,0.0,9.3225,84.0,59.0,73.66875,0.0,0.0,0.0
493,2015-05-12 00:30:00,2015-05-12 01:00:00,0.5,4152,4152,2,1,2012.25,Los Angeles,25.0,4.0,10.729167,35.0,0.0,5.0416665,82.4,59.0,72.525,0.0,0.0,0.0
495,2015-05-12 16:45:00,2015-05-12 20:00:00,3.25,4547,4727,9,5,13765.75,Los Angeles,19.0,0.0,9.0275,26.0,0.0,4.522321,75.0,55.0,65.380356,0.0,0.0,0.0
497,2015-05-13 02:00:00,2015-05-13 02:30:00,0.5,3907,3907,1,2,1946.75,Los Angeles,15.0,0.0,8.329792,16.0,0.0,0.6666667,69.8,52.0,63.441666,0.0,0.0,0.0
499,2015-05-13 03:45:00,2015-05-13 06:30:00,2.75,6138,6509,3,9,12498.5,Los Angeles,16.0,0.0,7.0433335,0.0,0.0,0.0,69.8,47.0,59.6875,0.0,0.0,0.0
501,2015-05-14 17:00:00,2015-05-14 18:45:00,1.75,4282,4314,4,3,7069.5,Los Angeles,20.0,0.0,9.765625,27.0,0.0,3.96875,66.2,44.0,59.65594,1.0809,0.17,0.008444531
503,2015-05-14 22:00:00,2015-05-14 22:15:00,0.25,5481,5481,1,1,1370.25,Los Angeles,24.0,0.0,8.75,33.0,0.0,3.8125,58.0,49.0,55.01875,1.1405,0.16,0.035640623
505,2015-05-15 07:30:00,2015-05-15 07:45:00,0.25,4152,4152,1,1,1038.0,Los Angeles,12.0,0.0,4.21875,0.0,0.0,0.0,59.0,39.0,52.75,0.0004,1e-04,1.25e-05
507,2015-05-15 09:45:00,2015-05-15 11:30:00,1.75,4798,4799,3,4,8359.5,Los Angeles,11.0,0.0,2.8671875,0.0,0.0,0.0,57.2,39.0,51.74844,0.1201,0.03,0.00093828124
509,2015-05-16 11:30:00,2015-05-16 12:15:00,0.75,4103,4103,2,1,3076.25,Los Angeles,15.0,0.0,4.57625,19.0,0.0,0.296875,61.0,46.0,53.925,0.0,0.0,0.0
511,2015-05-16 18:45:00,2015-05-16 19:30:00,0.75,5947,5947,2,2,4459.75,Los Angeles,19.44,0.0,9.636875,34.99,0.0,7.4707813,71.6,55.0,64.90938,0.0,0.0,0.0
514,2015-05-18 19:45:00,2015-05-18 22:30:00,2.75,5641,5719,5,6,14865.0,Los Angeles,24.0,0.0,9.93375,31.0,0.0,5.1510415,70.0,55.0,65.93958,0.0,0.0,0.0
516,2015-05-19 00:30:00,2015-05-19 01:45:00,1.25,4105,4106,2,4,5089.25,Los Angeles,21.0,0.0,11.398541,29.16,0.0,4.715,69.0,54.0,63.69583,0.0,0.0,0.0
518,2015-05-19 17:00:00,2015-05-19 23:00:00,6.0,6790,7702,10,14,28689.75,Los Angeles,19.0,0.0,8.4325,25.0,0.0,5.155,74.0,56.0,66.962006,0.0,0.0,0.0
520,2015-05-20 16:45:00,2015-05-20 17:00:00,0.25,7625,7625,1,1,1906.25,Los Angeles,13.0,0.0,5.71875,15.0,0.0,0.9375,66.0,54.0,62.4625,0.0,0.0,0.0
522,2015-05-20 17:15:00,2015-05-21 02:00:00,8.75,9273,14900,17,17,69850.0,Los Angeles,22.0,0.0,9.677083,31.0,0.0,5.59375,74.0,54.0,66.65833,0.0,0.0,0.0
524,2015-05-21 18:45:00,2015-05-21 19:45:00,1.0,4387,4387,2,1,4183.5,Los Angeles,22.0,0.0,8.35,29.0,0.0,4.0875,69.0,53.0,63.847496,0.0,0.0,0.0
528,2015-05-26 21:15:00,2015-05-27 00:00:00,2.75,7137,7469,5,7,13461.25,Los Angeles,20.0,0.0,9.682292,26.0,0.0,3.8854167,82.0,54.0,68.80833,0.0,0.0,0.0
530,2015-05-27 16:45:00,2015-05-27 17:00:00,0.25,4785,4785,1,1,1196.25,Los Angeles,13.0,0.0,4.3125,0.0,0.0,0.0,76.0,54.0,63.30625,0.0,0.0,0.0
533,2015-05-27 19:00:00,2015-05-27 22:30:00,3.5,6537,7742,8,6,18778.0,Los Angeles,16.0,0.0,6.3458333,23.0,0.0,1.3916667,87.0,57.0,70.791664,0.0,0.0,0.0
535,2015-05-28 04:30:00,2015-05-28 04:45:00,0.25,4681,4681,1,1,1170.25,Los Angeles,15.0,0.0,7.46875,0.0,0.0,0.0,70.0,53.0,62.0625,0.0,0.0,0.0
537,2015-05-28 05:00:00,2015-05-28 05:15:00,0.25,3828,3828,1,1,957.0,Los Angeles,15.0,0.0,7.3125,0.0,0.0,0.0,69.0,53.0,62.0,0.0,0.0,0.0
539,2015-05-28 06:00:00,2015-05-28 06:15:00,0.25,4439,4439,1,1,1109.75,Los Angeles,13.0,3.0,7.25,25.0,0.0,1.5625,69.0,53.0,61.5625,0.0,0.0,0.0
541,2015-05-28 15:00:00,2015-05-28 15:45:00,0.75,5422,5422,1,1,4066.5,Los Angeles,14.0,0.0,2.84375,0.0,0.0,0.0,77.0,53.0,61.53125,0.0,0.0,0.0
543,2015-05-28 17:00:00,2015-05-28 20:15:00,3.25,5015,5064,3,6,15586.0,Los Angeles,15.55,0.0,5.148661,19.0,0.0,1.0044643,89.0,59.0,69.86161,0.0,0.0,0.0
545,2015-05-28 21:00:00,2015-05-28 21:15:00,0.25,4107,4107,1,1,1026.75,Los Angeles,12.0,3.0,7.4375,17.0,0.0,2.0,90.0,62.0,74.262505,0.0,0.0,0.0
547,2015-05-29 09:30:00,2015-05-29 11:15:00,1.75,3951,3951,3,1,6886.25,Los Angeles,19.0,0.0,3.140625,14.0,0.0,0.4375,68.0,54.0,60.14375,0.0,0.0,0.0
549,2015-05-30 14:00:00,2015-05-30 14:45:00,0.75,4699,4699,2,1,3524.0,Los Angeles,8.0,0.0,2.40625,0.0,0.0,0.0,72.0,54.0,61.759377,0.0,0.0,0.0
551,2015-05-30 15:45:00,2015-05-30 23:15:00,7.5,8840,10852,14,14,60792.75,Los Angeles,18.0,0.0,6.520161,26.0,0.0,2.4012096,95.0,55.0,74.31209,0.0,0.0,0.0
553,2015-05-30 23:30:00,2015-05-30 23:45:00,0.25,9859,9859,1,1,2464.75,Los Angeles,19.0,0.0,9.34375,27.0,0.0,5.28125,95.0,65.0,77.45625,0.0,0.0,0.0
555,2015-05-31 00:00:00,2015-05-31 00:45:00,0.75,9836,9836,1,3,7075.0,Los Angeles,20.0,0.0,9.140625,27.0,0.0,4.1875,94.0,62.0,76.4875,0.0,0.0,0.0
557,2015-05-31 01:00:00,2015-05-31 02:00:00,1.0,8875,9039,2,3,8627.75,Los Angeles,20.0,0.0,8.9375,23.0,0.0,2.325,92.0,60.0,74.215004,0.0,0.0,0.0
559,2015-05-31 02:15:00,2015-05-31 02:30:00,0.25,7970,7970,1,1,1992.5,Los Angeles,17.0,0.0,8.46875,23.0,0.0,2.4375,88.0,59.0,72.3875,0.0,0.0,0.0
561,2015-05-31 02:45:00,2015-05-31 03:00:00,0.25,7978,7978,1,1,1994.5,Los Angeles,15.0,0.0,8.25,0.0,0.0,0.0,85.0,59.0,69.95,0.0,0.0,0.0
563,2015-05-31 03:15:00,2015-05-31 03:30:00,0.25,7984,7984,1,1,1996.0,Los Angeles,15.0,0.0,8.0625,0.0,0.0,0.0,85.0,59.0,69.49375,0.0,0.0,0.0
565,2015-05-31 03:45:00,2015-05-31 04:00:00,0.25,7616,7616,1,1,1904.0,Los Angeles,16.0,0.0,7.3125,19.0,0.0,1.1875,84.2,58.0,68.275,0.0,0.0,0.0
567,2015-05-31 04:15:00,2015-05-31 06:15:00,2.0,8730,8730,1,4,12733.5,Los Angeles,16.0,0.0,5.7916665,19.0,0.0,0.2638889,84.2,58.0,67.47361,0.0,0.0,0.0
569,2015-05-31 17:30:00,2015-05-31 18:15:00,0.75,4592,4605,2,2,3309.25,Los Angeles,14.0,0.0,5.6875,24.0,0.0,3.328125,91.0,61.0,69.56875,0.0,0.0,0.0
571,2015-05-31 19:30:00,2015-05-31 20:15:00,0.75,4008,4008,3,1,2997.25,Los Angeles,20.0,0.0,9.25,28.0,0.0,4.765625,93.0,62.0,73.47188,0.0,0.0,0.0
573,2015-06-02 22:15:00,2015-06-02 23:15:00,1.0,6895,6895,1,3,6742.75,Los Angeles,19.0,4.0,11.2205,31.1,0.0,7.7050004,83.0,61.0,73.3075,0.0,0.0,0.0
575,2015-06-02 23:30:00,2015-06-03 00:30:00,1.0,6620,6620,1,4,6473.5,Los Angeles,20.0,0.0,10.5,23.0,0.0,3.9,82.0,58.0,72.415,0.0,0.0,0.0
577,2015-06-03 17:15:00,2015-06-03 19:30:00,2.25,4883,4883,6,3,10626.0,Los Angeles,23.0,0.0,7.691625,33.0,0.0,3.4375,73.4,56.0,64.795,0.0018999999,1e-04,1.18749995e-05
579,2015-06-03 20:30:00,2015-06-03 21:15:00,0.75,4071,4071,1,3,2952.25,Los Angeles,27.0,0.0,7.953125,34.0,0.0,3.21875,77.0,61.0,68.46875,0.0004,1e-04,6.25e-06
581,2015-06-05 16:15:00,2015-06-05 23:45:00,7.5,5788,5857,12,13,37912.0,Los Angeles,90.0,0.0,8.524194,29.0,0.0,3.1028225,79.0,53.0,68.178635,0.0,0.0,0.0
583,2015-06-06 20:00:00,2015-06-07 00:00:00,4.0,5699,5967,7,6,16715.75,Los Angeles,32.0,0.0,9.106618,39.0,0.0,2.9669118,87.0,57.0,71.64706,0.0604,0.03,0.00022205884
585,2015-06-07 07:15:00,2015-06-07 08:00:00,0.75,5737,5737,1,1,4302.75,Los Angeles,21.0,0.0,6.59375,28.0,0.0,1.46875,70.0,53.0,63.118748,0.0,0.0,0.0
587,2015-06-07 17:00:00,2015-06-08 01:00:00,8.0,9262,10206,14,14,40929.0,Los Angeles,16.0,0.0,7.128788,24.0,0.0,2.2689395,95.0,59.0,76.78295,0.0008,1e-04,1.5151514e-06
589,2015-06-08 04:30:00,2015-06-08 05:00:00,0.5,4201,4201,1,1,2100.5,Los Angeles,15.0,0.0,5.8125,0.0,0.0,0.0,81.0,59.0,68.729164,0.0,0.0,0.0
591,2015-06-08 15:30:00,2015-06-08 16:15:00,0.75,4494,4494,2,1,3361.25,Los Angeles,13.0,0.0,4.373125,0.0,0.0,0.0,81.0,60.8,71.431244,0.0,0.0,0.0
593,2015-06-08 16:30:00,2015-06-08 19:45:00,3.25,5791,5934,6,5,15229.5,Los Angeles,19.0,0.0,5.774643,25.0,0.0,1.7901785,100.0,61.0,79.94643,0.0,0.0,0.0
595,2015-06-09 05:30:00,2015-06-09 05:45:00,0.25,3813,3813,1,1,953.25,Los Angeles,14.0,0.0,4.59375,16.0,0.0,1.0,83.0,62.0,71.26875,0.0,0.0,0.0
597,2015-06-09 17:15:00,2015-06-09 18:00:00,0.75,5333,5333,2,2,3365.25,Los Angeles,15.0,0.0,6.5625,20.0,0.0,0.3125,84.0,64.0,75.35625,0.062000006,0.02,0.0009687501
599,2015-06-09 22:15:00,2015-06-10 03:45:00,5.5,21912,23130,10,13,115363.25,Los Angeles,23.33,0.0,9.099511,25.0,0.0,2.9320652,86.0,62.0,77.01467,0.2964,0.02,0.0008054348
601,2015-06-10 16:00:00,2015-06-10 17:15:00,1.25,4331,4331,2,2,5170.25,Los Angeles,19.44,0.0,5.869167,15.0,0.0,0.46875,80.0,62.0,69.39167,0.0,0.0,0.0
603,2015-06-10 17:45:00,2015-06-10 20:45:00,3.0,8100,9018,5,5,15468.25,Los Angeles,23.0,0.0,8.765385,32.0,0.0,2.8076923,84.0,58.0,70.29519,0.0007999999,1e-04,3.8461535e-06
605,2015-06-11 20:30:00,2015-06-11 21:15:00,0.75,4916,4916,1,3,3299.0,Los Angeles,10.0,0.0,5.453125,16.0,0.0,0.75,90.0,61.0,72.97813,1e-04,1e-04,1.5625e-06
607,2015-06-12 19:15:00,2015-06-12 21:45:00,2.5,5502,6007,4,6,12526.75,Los Angeles,13.0,0.0,6.9886365,19.0,0.0,0.79545456,97.0,57.0,72.80227,0.0002,1e-04,1.1363636e-06
609,2015-06-13 01:15:00,2015-06-13 02:15:00,1.0,5111,5300,2,3,4938.5,Los Angeles,17.49,0.0,7.668625,33.05,0.0,1.5131251,87.0,57.0,70.5475,0.0002,1e-04,2.5e-06
611,2015-06-13 03:45:00,2015-06-13 04:15:00,0.5,6121,6121,2,1,3043.25,Los Angeles,13.0,3.0,6.25,0.0,0.0,0.0,81.0,57.0,67.5,0.0,0.0,0.0
613,2015-06-13 16:00:00,2015-06-13 21:00:00,5.0,4604,4646,10,8,21817.75,Los Angeles,17.0,0.0,4.470238,21.0,0.0,1.1101191,98.0,58.0,69.511314,0.0431,0.01,0.00012827381
615,2015-06-14 03:00:00,2015-06-14 03:45:00,0.75,4801,4851,2,2,3390.75,Los Angeles,15.0,0.0,7.234375,15.0,0.0,0.9375,85.0,56.0,68.21875,0.0002,1e-04,3.125e-06
617,2015-06-14 05:45:00,2015-06-14 06:15:00,0.5,4394,4394,1,2,2196.0,Los Angeles,11.0,0.0,5.5625,15.0,0.0,0.9375,78.0,56.0,66.85,0.00029999999,1e-04,6.25e-06
619,2015-06-14 06:45:00,2015-06-14 07:45:00,1.0,6222,6226,2,3,5597.5,Los Angeles,12.0,0.0,5.1125,15.0,0.0,0.9375,78.0,56.0,66.6125,0.0002,1e-04,2.5e-06
621,2015-06-16 10:15:00,2015-06-16 11:15:00,1.0,4193,4193,3,2,4171.0,Los Angeles,19.0,0.0,2.8875,18.0,0.0,0.225,74.0,58.0,63.995003,0.0,0.0,0.0
623,2015-06-17 16:45:00,2015-06-17 17:00:00,0.25,3806,3806,1,1,951.5,Los Angeles,12.0,0.0,5.375,0.0,0.0,0.0,91.0,63.0,75.0,0.0,0.0,0.0
625,2015-06-17 17:30:00,2015-06-17 17:45:00,0.25,4327,4327,1,1,1081.75,Los Angeles,13.0,0.0,6.09375,0.0,0.0,0.0,96.0,62.0,76.7625,0.0,0.0,0.0
627,2015-06-17 20:15:00,2015-06-17 21:15:00,1.0,4182,4182,1,4,3988.25,Los Angeles,21.0,0.0,8.6,26.0,0.0,3.6875,100.0,63.0,80.615005,0.0,0.0,0.0
629,2015-06-17 21:45:00,2015-06-17 22:45:00,1.0,5141,5141,2,3,4694.0,Los Angeles,22.0,3.0,9.95,27.0,0.0,4.6,99.0,65.0,80.8525,0.0,0.0,0.0
631,2015-06-18 22:45:00,2015-06-18 23:45:00,1.0,7397,7397,1,4,7232.25,Los Angeles,18.0,0.0,9.3,23.0,0.0,3.5875,100.0,62.0,81.935,0.0,0.0,0.0
633,2015-06-19 18:45:00,2015-06-19 22:30:00,3.75,4536,4618,7,8,16408.5,Los Angeles,79.0,0.0,10.5390625,29.0,0.0,4.2773438,103.0,63.0,82.8375,0.0,0.0,0.0
635,2015-06-19 22:45:00,2015-06-19 23:45:00,1.0,4119,4119,2,3,4083.5,Los Angeles,30.0,0.0,10.3875,35.0,0.0,5.3875,101.0,67.0,83.9,0.0,0.0,0.0
637,2015-06-20 00:00:00,2015-06-20 05:00:00,5.0,8042,9395,9,12,35819.75,Los Angeles,27.0,0.0,8.491072,34.0,0.0,3.422619,100.0,66.0,78.97619,0.0,0.0,0.0
639,2015-06-22 15:45:00,2015-06-22 16:45:00,1.0,4413,4413,3,1,4333.0,Los Angeles,19.0,0.0,4.8575,20.0,0.0,0.25,89.0,65.0,74.9625,0.0,0.0,0.0
641,2015-06-22 19:00:00,2015-06-22 22:45:00,3.75,5273,5557,6,9,15876.0,Los Angeles,21.0,0.0,9.494766,26.0,0.0,3.3398438,99.0,65.0,81.48593,0.0,0.0,0.0
643,2015-06-22 23:00:00,2015-06-23 00:00:00,1.0,4010,4149,3,2,3940.25,Los Angeles,20.0,0.0,9.65,29.0,0.0,3.425,98.0,66.0,82.020004,0.0,0.0,0.0
645,2015-06-23 01:30:00,2015-06-23 01:45:00,0.25,4971,4971,1,1,1242.75,Los Angeles,25.0,5.0,10.0625,30.0,0.0,1.84375,92.0,64.0,79.0625,0.0,0.0,0.0
647,2015-06-23 02:15:00,2015-06-23 02:45:00,0.5,4143,4143,2,1,2071.25,Los Angeles,23.0,0.0,9.520833,29.0,0.0,1.2083334,88.0,64.0,77.28333,0.0,0.0,0.0
649,2015-06-23 03:15:00,2015-06-23 04:00:00,0.75,4696,4696,3,1,3520.75,Los Angeles,19.0,0.0,8.125,0.0,0.0,0.0,86.0,64.0,74.59375,0.0,0.0,0.0
652,2015-06-23 16:15:00,2015-06-23 20:30:00,4.25,6561,6561,5,5,21020.0,Los Angeles,18.0,0.0,5.875,24.0,0.0,2.0729167,95.0,62.0,79.270836,0.0,0.0,0.0
654,2015-06-24 17:45:00,2015-06-25 01:00:00,7.25,7161,10680,8,20,37317.25,Los Angeles,21.0,0.0,9.0375,26.0,0.0,2.6583333,98.0,66.0,81.16875,0.0,0.0,0.0
656,2015-06-25 01:15:00,2015-06-25 01:30:00,0.25,3977,3977,1,1,994.25,Los Angeles,17.0,0.0,10.0625,23.0,0.0,1.4375,92.0,64.0,79.381256,0.0,0.0,0.0
658,2015-06-25 08:15:00,2015-06-25 08:45:00,0.5,4706,4706,1,2,2337.75,Los Angeles,13.0,0.0,5.0625,0.0,0.0,0.0,80.6,60.8,69.71667,0.0,0.0,0.0
660,2015-06-25 16:00:00,2015-06-26 00:00:00,8.0,7465,10468,12,14,39837.5,Los Angeles,19.44,0.0,7.221136,23.0,0.0,1.685606,101.0,62.0,79.737495,0.0008,1e-04,1.5151514e-06
662,2015-06-26 03:30:00,2015-06-26 04:00:00,0.5,3884,3884,1,2,1941.5,Los Angeles,15.0,0.0,7.6458335,21.0,0.0,0.4375,89.0,63.0,73.145836,0.0,0.0,0.0
664,2015-06-26 19:00:00,2015-06-26 21:00:00,2.0,3993,3996,2,6,7839.75,Los Angeles,100.0,0.0,10.770833,25.0,0.0,2.7847223,102.0,63.0,80.852776,0.0,0.0,0.0
666,2015-06-28 18:45:00,2015-06-28 20:00:00,1.25,4810,4811,4,2,5908.0,Los Angeles,15.0,0.0,7.3541665,22.0,0.0,2.3645833,95.0,62.6,83.9,0.0,0.0,0.0
668,2015-06-28 21:45:00,2015-06-28 22:45:00,1.0,3933,3937,3,2,3858.25,Los Angeles,18.0,4.0,9.9125,18.0,0.0,1.575,100.0,62.6,86.395004,0.0,0.0,0.0
670,2015-06-29 04:00:00,2015-06-29 05:30:00,1.5,4158,4158,2,5,6155.25,Los Angeles,13.0,0.0,6.25,0.0,0.0,0.0,89.6,62.6,77.755356,0.0,0.0,0.0
672,2015-06-29 05:45:00,2015-06-29 06:00:00,0.25,3995,3995,1,1,998.75,Los Angeles,13.0,0.0,4.8125,0.0,0.0,0.0,89.6,62.6,76.675,0.0,0.0,0.0
674,2015-06-29 16:00:00,2015-06-29 16:15:00,0.25,4292,4292,1,1,1073.0,Los Angeles,14.0,0.0,2.6875,0.0,0.0,0.0,87.0,65.0,77.1375,0.0,0.0,0.0
